Mod:Item:MetaData, Localized Name
chisel:limestone:13, 石灰岩
chisel:limestone:14, 石灰岩
chisel:limestone:15, 石灰岩
chisel:limestone1:0, 石灰岩
chisel:limestone1:1, 石灰岩
chisel:limestone1:2, 石灰岩
chisel:limestone1:3, 石灰岩
chisel:limestone1:4, 石灰岩
chisel:limestone1:5, 石灰岩
chisel:limestone1:6, 石灰岩
chisel:limestone1:7, 石灰岩
chisel:limestone1:8, 石灰岩
chisel:limestone1:9, 石灰岩
chisel:limestone2:0, 石灰岩
chisel:limestone2:1, 石灰岩
chisel:limestone2:2, 石灰岩
chisel:limestone2:3, 石灰岩
chisel:limestone2:4, 石灰岩
chisel:limestone2:5, 石灰岩
chisel:limestone2:6, 石灰岩
chisel:limestone2:7, 石灰岩
chisel:marble:0, 大理石
chisel:marble:1, 大理石
chisel:marble:2, 大理石
chisel:marble:3, 大理石
chisel:marble:4, 大理石
chisel:marble:5, 大理石
chisel:marble:6, 大理石
chisel:marble:7, 大理石
chisel:marble:8, 大理石
chisel:marble:9, 大理石
chisel:marble:10, 大理石
chisel:marble:11, 大理石
chisel:marble:12, 大理石
chisel:marble:13, 大理石
chisel:marble:14, 大理石
chisel:marble:15, 大理石
chisel:marble1:0, 大理石
chisel:marble1:1, 大理石
chisel:marble1:2, 大理石
chisel:marble1:3, 大理石
chisel:marble1:4, 大理石
chisel:marble1:5, 大理石
chisel:marble1:6, 大理石
chisel:marble1:7, 大理石
chisel:marble1:8, 大理石
chisel:marble1:9, 大理石
chisel:marble2:0, 大理石
chisel:marble2:1, 大理石
chisel:marble2:2, 大理石
chisel:marble2:3, 大理石
chisel:marble2:4, 大理石
chisel:marble2:5, 大理石
chisel:marble2:6, 大理石
chisel:marble2:7, 大理石
chisel:marblepillar:0, 大理石柱
chisel:marblepillar:1, 大理石柱
chisel:marblepillar:2, 大理石柱
chisel:marblepillar:3, 大理石柱
chisel:marblepillar:4, 大理石柱
chisel:marblepillar:5, 大理石柱
chisel:marblepillar:6, 大理石柱
chisel:marblepillar:7, 大理石柱
chisel:marblepillar:8, 大理石柱
chisel:marblepillar:9, 大理石柱
chisel:marblepillar:10, 大理石柱
chisel:marblepillar:11, 大理石柱
chisel:marblepillar:12, 大理石柱
chisel:marblepillar:13, 大理石柱
chisel:marblepillar:14, 大理石柱
chisel:marblepillar:15, 大理石柱
chisel:netherbrick:0, 地狱砖
chisel:netherbrick:1, 地狱砖
chisel:netherbrick:2, 地狱砖
chisel:netherbrick:3, 地狱砖
chisel:netherbrick:4, 地狱砖
chisel:netherbrick:5, 地狱砖
chisel:netherbrick:6, 地狱砖
chisel:netherbrick:7, 地狱砖
chisel:netherbrick:8, 地狱砖
chisel:netherbrick:9, 地狱砖
chisel:netherbrick:10, 地狱砖
chisel:netherbrick:11, 地狱砖
chisel:netherbrick:12, 地狱砖
chisel:netherbrick:13, 地狱砖
chisel:netherbrick:14, 地狱砖
chisel:netherbrick:15, 地狱砖
chisel:netherrack:0, 地狱岩
chisel:netherrack:1, 地狱岩
chisel:netherrack:2, 地狱岩
chisel:netherrack:3, 地狱岩
chisel:netherrack:4, 地狱岩
chisel:netherrack:5, 地狱岩
chisel:netherrack:6, 地狱岩
chisel:netherrack:7, 地狱岩
chisel:netherrack:8, 地狱岩
chisel:netherrack:9, 地狱岩
chisel:netherrack:10, 地狱岩
chisel:netherrack:11, 地狱岩
chisel:netherrack:12, 地狱岩
chisel:netherrack:13, 地狱岩
chisel:blocknickel:0, 镍块
chisel:blocknickel:1, 镍块
chisel:blocknickel:2, 镍块
chisel:blocknickel:3, 镍块
chisel:blocknickel:4, 镍块
chisel:blocknickel:5, 镍块
chisel:blocknickel:6, 镍块
chisel:obsidian:0, 黑曜石
chisel:obsidian:1, 黑曜石
chisel:obsidian:2, 黑曜石
chisel:obsidian:3, 黑曜石
chisel:obsidian:4, 黑曜石
chisel:obsidian:5, 黑曜石
chisel:obsidian:6, 黑曜石
chisel:obsidian:7, 黑曜石
chisel:obsidian:8, 黑曜石
chisel:obsidian:9, 黑曜石
chisel:obsidian:10, 黑曜石
chisel:obsidian:11, 黑曜石
chisel:obsidian:12, 黑曜石
chisel:obsidian:13, 黑曜石
chisel:obsidian:14, 黑曜石
chisel:paper:0, 障子
chisel:paper:1, 障子
chisel:paper:2, 障子
chisel:paper:3, 障子
chisel:paper:4, 障子
chisel:paper:5, 障子
chisel:paper:6, 障子
chisel:paper:7, 障子
chisel:paper:8, 障子
chisel:planks-oak:0, 橡木木板
chisel:planks-oak:1, 橡木木板
chisel:planks-oak:2, 橡木木板
chisel:planks-oak:3, 橡木木板
chisel:planks-oak:4, 橡木木板
chisel:planks-oak:5, 橡木木板
chisel:planks-oak:6, 橡木木板
chisel:planks-oak:7, 橡木木板
chisel:planks-oak:8, 橡木木板
chisel:planks-oak:9, 橡木木板
chisel:planks-oak:10, 橡木木板
chisel:planks-oak:11, 橡木木板
chisel:planks-oak:12, 橡木木板
chisel:planks-oak:13, 橡木木板
chisel:planks-oak:14, 橡木木板
chisel:planks-spruce:0, 云杉木板
chisel:planks-spruce:1, 云杉木板
chisel:planks-spruce:2, 云杉木板
chisel:planks-spruce:3, 云杉木板
chisel:planks-spruce:4, 云杉木板
chisel:planks-spruce:5, 云杉木板
chisel:planks-spruce:6, 云杉木板
chisel:planks-spruce:7, 云杉木板
chisel:planks-spruce:8, 云杉木板
chisel:planks-spruce:9, 云杉木板
chisel:planks-spruce:10, 云杉木板
chisel:planks-spruce:11, 云杉木板
chisel:planks-spruce:12, 云杉木板
chisel:planks-spruce:13, 云杉木板
chisel:planks-spruce:14, 云杉木板
chisel:planks-birch:0, 白桦木板
chisel:planks-birch:1, 白桦木板
chisel:planks-birch:2, 白桦木板
chisel:planks-birch:3, 白桦木板
chisel:planks-birch:4, 白桦木板
chisel:planks-birch:5, 白桦木板
chisel:planks-birch:6, 白桦木板
chisel:planks-birch:7, 白桦木板
chisel:planks-birch:8, 白桦木板
chisel:planks-birch:9, 白桦木板
chisel:planks-birch:10, 白桦木板
chisel:planks-birch:11, 白桦木板
chisel:planks-birch:12, 白桦木板
chisel:planks-birch:13, 白桦木板
chisel:planks-birch:14, 白桦木板
chisel:planks-jungle:0, 丛林木板
chisel:planks-jungle:1, 丛林木板
chisel:planks-jungle:2, 丛林木板
chisel:planks-jungle:3, 丛林木板
chisel:planks-jungle:4, 丛林木板
chisel:planks-jungle:5, 丛林木板
chisel:planks-jungle:6, 丛林木板
chisel:planks-jungle:7, 丛林木板
chisel:planks-jungle:8, 丛林木板
chisel:planks-jungle:9, 丛林木板
chisel:planks-jungle:10, 丛林木板
chisel:planks-jungle:11, 丛林木板
chisel:planks-jungle:12, 丛林木板
chisel:planks-jungle:13, 丛林木板
chisel:planks-jungle:14, 丛林木板
chisel:planks-acacia:0, 金合欢木板
chisel:planks-acacia:1, 金合欢木板
chisel:planks-acacia:2, 金合欢木板
chisel:planks-acacia:3, 金合欢木板
chisel:planks-acacia:4, 金合欢木板
chisel:planks-acacia:5, 金合欢木板
chisel:planks-acacia:6, 金合欢木板
chisel:planks-acacia:7, 金合欢木板
chisel:planks-acacia:8, 金合欢木板
chisel:planks-acacia:9, 金合欢木板
chisel:planks-acacia:10, 金合欢木板
chisel:planks-acacia:11, 金合欢木板
chisel:planks-acacia:12, 金合欢木板
chisel:planks-acacia:13, 金合欢木板
chisel:planks-acacia:14, 金合欢木板
chisel:planks-dark-oak:0, 深色橡木木板
chisel:planks-dark-oak:1, 深色橡木木板
chisel:planks-dark-oak:2, 深色橡木木板
chisel:planks-dark-oak:3, 深色橡木木板
chisel:planks-dark-oak:4, 深色橡木木板
chisel:planks-dark-oak:5, 深色橡木木板
chisel:planks-dark-oak:6, 深色橡木木板
chisel:planks-dark-oak:7, 深色橡木木板
chisel:planks-dark-oak:8, 深色橡木木板
chisel:planks-dark-oak:9, 深色橡木木板
chisel:planks-dark-oak:10, 深色橡木木板
chisel:planks-dark-oak:11, 深色橡木木板
chisel:planks-dark-oak:12, 深色橡木木板
chisel:planks-dark-oak:13, 深色橡木木板
chisel:planks-dark-oak:14, 深色橡木木板
chisel:blockplatinum:0, 铂块
chisel:blockplatinum:1, 铂块
chisel:blockplatinum:2, 铂块
chisel:blockplatinum:3, 铂块
chisel:blockplatinum:4, 铂块
chisel:blockplatinum:5, 铂块
chisel:blockplatinum:6, 铂块
chisel:prismarine:0, 海晶石
chisel:prismarine:1, 海晶石
chisel:prismarine:2, 海晶石
chisel:prismarine:3, 海晶石
chisel:prismarine:4, 海晶石
chisel:prismarine:5, 海晶石
chisel:prismarine:6, 海晶石
chisel:prismarine:7, 海晶石
chisel:prismarine:8, 海晶石
chisel:prismarine:9, 海晶石
chisel:prismarine:10, 海晶石
chisel:prismarine:11, 海晶石
chisel:prismarine:12, 海晶石
chisel:prismarine:13, 海晶石
chisel:prismarine:14, 海晶石
chisel:prismarine:15, 海晶石
chisel:prismarine1:0, 海晶石
chisel:prismarine1:1, 海晶石
chisel:prismarine1:2, 海晶石
chisel:prismarine1:3, 海晶石
chisel:prismarine1:4, 海晶石
chisel:prismarine1:5, 海晶石
chisel:prismarine1:6, 海晶石
chisel:prismarine1:7, 海晶石
chisel:prismarine1:8, 海晶石
chisel:prismarine1:9, 海晶石
chisel:prismarine2:0, 海晶石
chisel:prismarine2:1, 海晶石
chisel:prismarine2:2, 海晶石
chisel:prismarine2:3, 海晶石
chisel:prismarine2:4, 海晶石
chisel:prismarine2:5, 海晶石
chisel:quartz:0, 石英块
chisel:quartz:1, 石英块
chisel:quartz:2, 石英块
chisel:quartz:3, 石英块
chisel:quartz:4, 石英块
chisel:quartz:5, 石英块
chisel:quartz:6, 石英块
chisel:quartz:7, 石英块
chisel:quartz:8, 石英块
chisel:quartz:9, 石英块
chisel:quartz:10, 石英块
chisel:quartz:11, 石英块
chisel:quartz:12, 石英块
chisel:quartz:13, 石英块
chisel:quartz:14, 石英块
chisel:quartz:15, 石英块
chisel:quartz1:0, 石英块
chisel:quartz1:1, 石英块
chisel:quartz1:2, 石英块
chisel:quartz1:3, 石英块
chisel:quartz1:4, 石英块
chisel:quartz1:5, 石英块
chisel:quartz1:6, 石英块
chisel:quartz1:7, 石英块
chisel:quartz1:8, 石英块
chisel:quartz1:9, 石英块
chisel:quartz1:10, 石英块
chisel:quartz1:11, 石英块
chisel:quartz1:12, 石英块
chisel:quartz1:13, 石英块
chisel:quartz1:14, 石英块
chisel:quartz1:15, 石英块
chisel:redstone:0, 红石块
chisel:redstone:1, 红石块
chisel:redstone:2, 红石块
chisel:redstone:3, 红石块
chisel:redstone:4, 红石块
chisel:redstone:5, 红石块
chisel:redstone:6, 红石块
chisel:redstone:7, 红石块
chisel:redstone:8, 红石块
chisel:redstone:9, 红石块
chisel:redstone:10, 红石块
chisel:redstone:11, 红石块
chisel:redstone:12, 红石块
chisel:redstone:13, 红石块
chisel:redstone:14, 红石块
chisel:redstone:15, 红石块
chisel:redstone1:0, 红石块
chisel:redstone1:1, 红石块
chisel:redstone1:2, 红石块
chisel:redstone1:3, 红石块
chisel:redstone1:4, 红石块
chisel:redstone1:5, 红石块
chisel:redstone1:6, 红石块
chisel:redstone1:7, 红石块
chisel:redstone1:8, 红石块
chisel:redstone1:9, 红石块
chisel:redstone1:10, 红石块
chisel:redstone1:11, 红石块
chisel:sandstoneyellow:0, 砂岩
chisel:sandstoneyellow:1, 砂岩
chisel:sandstoneyellow:2, 砂岩
chisel:sandstoneyellow:3, 砂岩
chisel:sandstoneyellow:4, 砂岩
chisel:sandstoneyellow:5, 砂岩
chisel:sandstoneyellow:6, 砂岩
chisel:sandstoneyellow:7, 砂岩
chisel:sandstoneyellow:8, 砂岩
chisel:sandstoneyellow:9, 砂岩
chisel:sandstoneyellow:10, 砂岩
chisel:sandstoneyellow:11, 砂岩
chisel:sandstoneyellow:12, 砂岩
chisel:sandstoneyellow:13, 砂岩
chisel:sandstoneyellow:14, 砂岩
chisel:sandstoneyellow:15, 砂岩
chisel:sandstoneyellow1:0, 砂岩
chisel:sandstoneyellow1:1, 砂岩
chisel:sandstoneyellow1:2, 砂岩
chisel:sandstoneyellow1:3, 砂岩
chisel:sandstoneyellow1:4, 砂岩
chisel:sandstoneyellow1:5, 砂岩
chisel:sandstoneyellow1:6, 砂岩
chisel:sandstoneyellow1:7, 砂岩
chisel:sandstoneyellow1:8, 砂岩
chisel:sandstoneyellow1:9, 砂岩
chisel:sandstoneyellow2:0, 砂岩
chisel:sandstoneyellow2:1, 砂岩
chisel:sandstoneyellow2:2, 砂岩
chisel:sandstoneyellow2:3, 砂岩
chisel:sandstoneyellow2:4, 砂岩
chisel:sandstoneyellow2:5, 砂岩
chisel:sandstoneyellow2:6, 砂岩
chisel:sandstoneyellow2:7, 砂岩
chisel:sandstonered:0, 红砂岩
chisel:sandstonered:1, 红砂岩
chisel:sandstonered:2, 红砂岩
chisel:sandstonered:3, 红砂岩
chisel:sandstonered:4, 红砂岩
chisel:sandstonered:5, 红砂岩
chisel:sandstonered:6, 红砂岩
chisel:sandstonered:7, 红砂岩
chisel:sandstonered:8, 红砂岩
chisel:sandstonered:9, 红砂岩
chisel:sandstonered:10, 红砂岩
chisel:sandstonered:11, 红砂岩
chisel:sandstonered:12, 红砂岩
chisel:sandstonered:13, 红砂岩
chisel:sandstonered:14, 红砂岩
chisel:sandstonered:15, 红砂岩
chisel:sandstonered1:0, 红砂岩
chisel:sandstonered1:1, 红砂岩
chisel:sandstonered1:2, 红砂岩
chisel:sandstonered1:3, 红砂岩
chisel:sandstonered1:4, 红砂岩
chisel:sandstonered1:5, 红砂岩
chisel:sandstonered1:6, 红砂岩
chisel:sandstonered1:7, 红砂岩
chisel:sandstonered1:8, 红砂岩
chisel:sandstonered1:9, 红砂岩
chisel:sandstonered2:0, 红砂岩
chisel:sandstonered2:1, 红砂岩
chisel:sandstonered2:2, 红砂岩
chisel:sandstonered2:3, 红砂岩
chisel:sandstonered2:4, 红砂岩
chisel:sandstonered2:5, 红砂岩
chisel:sandstonered2:6, 红砂岩
chisel:sandstonered2:7, 红砂岩
chisel:sandstone-scribbles:0, 刻文砂岩
chisel:sandstone-scribbles:1, 刻文砂岩
chisel:sandstone-scribbles:2, 刻文砂岩
chisel:sandstone-scribbles:3, 刻文砂岩
chisel:sandstone-scribbles:4, 刻文砂岩
chisel:sandstone-scribbles:5, 刻文砂岩
chisel:sandstone-scribbles:6, 刻文砂岩
chisel:sandstone-scribbles:7, 刻文砂岩
chisel:sandstone-scribbles:8, 刻文砂岩
chisel:sandstone-scribbles:9, 刻文砂岩
chisel:sandstone-scribbles:10, 刻文砂岩
chisel:sandstone-scribbles:11, 刻文砂岩
chisel:sandstone-scribbles:12, 刻文砂岩
chisel:sandstone-scribbles:13, 刻文砂岩
chisel:sandstone-scribbles:14, 刻文砂岩
chisel:sandstone-scribbles:15, 刻文砂岩
chisel:sandstonered-scribbles:0, 象形文字红砂岩
chisel:sandstonered-scribbles:1, 象形文字红砂岩
chisel:sandstonered-scribbles:2, 象形文字红砂岩
chisel:sandstonered-scribbles:3, 象形文字红砂岩
chisel:sandstonered-scribbles:4, 象形文字红砂岩
chisel:sandstonered-scribbles:5, 象形文字红砂岩
chisel:sandstonered-scribbles:6, 象形文字红砂岩
chisel:sandstonered-scribbles:7, 象形文字红砂岩
chisel:sandstonered-scribbles:8, 象形文字红砂岩
chisel:sandstonered-scribbles:9, 象形文字红砂岩
chisel:sandstonered-scribbles:10, 象形文字红砂岩
chisel:sandstonered-scribbles:11, 象形文字红砂岩
chisel:sandstonered-scribbles:12, 象形文字红砂岩
chisel:sandstonered-scribbles:13, 象形文字红砂岩
chisel:sandstonered-scribbles:14, 象形文字红砂岩
chisel:sandstonered-scribbles:15, 象形文字红砂岩
chisel:blocksilver:0, 银块
chisel:blocksilver:1, 银块
chisel:blocksilver:2, 银块
chisel:blocksilver:3, 银块
chisel:blocksilver:4, 银块
chisel:blocksilver:5, 银块
chisel:blocksilver:6, 银块
chisel:blocksteel:0, 钢块
chisel:blocksteel:1, 钢块
chisel:blocksteel:2, 钢块
chisel:blocksteel:3, 钢块
chisel:blocksteel:4, 钢块
chisel:blocksteel:5, 钢块
chisel:blocksteel:6, 钢块
chisel:stonebrick:0, 錾制石砖
chisel:stonebrick:1, 錾制石砖
chisel:stonebrick:2, 錾制石砖
chisel:stonebrick:3, 錾制石砖
chisel:stonebrick:4, 錾制石砖
chisel:stonebrick:5, 錾制石砖
chisel:stonebrick:6, 錾制石砖
chisel:stonebrick:7, 錾制石砖
chisel:stonebrick:8, 錾制石砖
chisel:stonebrick:9, 錾制石砖
chisel:stonebrick:10, 錾制石砖
chisel:stonebrick:11, 錾制石砖
chisel:stonebrick:12, 錾制石砖
chisel:stonebrick:13, 錾制石砖
chisel:stonebrick:14, 錾制石砖
chisel:stonebrick:15, 錾制石砖
chisel:stonebrick1:0, 錾制石砖
chisel:stonebrick1:1, 錾制石砖
chisel:stonebrick1:2, 錾制石砖
chisel:stonebrick1:3, 錾制石砖
chisel:stonebrick1:4, 錾制石砖
chisel:stonebrick1:5, 錾制石砖
chisel:stonebrick1:6, 錾制石砖
chisel:stonebrick1:7, 錾制石砖
chisel:stonebrick1:8, 錾制石砖
chisel:stonebrick1:9, 錾制石砖
chisel:stonebrick2:0, 錾制石砖
chisel:stonebrick2:1, 錾制石砖
chisel:stonebrick2:2, 錾制石砖
chisel:stonebrick2:3, 錾制石砖
chisel:stonebrick2:4, 錾制石砖
chisel:stonebrick2:5, 錾制石砖
chisel:stonebrick2:6, 錾制石砖
chisel:stonebrick2:7, 錾制石砖
chisel:stonebrick2:8, 錾制石砖
chisel:stonebrick2:9, 錾制石砖
chisel:technical:0, 工业方块
chisel:technical:1, 工业方块
chisel:technical:2, 工业方块
chisel:technical:3, 工业方块
chisel:technical:4, 工业方块
chisel:technical:5, 工业方块
chisel:technical:6, 工业方块
chisel:technical:7, 工业方块
chisel:technical:8, 工业方块
chisel:technical:9, 工业方块
chisel:technical:10, 工业方块
chisel:technical:11, 工业方块
chisel:technical:12, 工业方块
chisel:technical:13, 工业方块
chisel:technical:14, 工业方块
chisel:technical:15, 工业方块
chisel:technical1:0, 工业方块
chisel:technical1:1, 工业方块
chisel:technical1:2, 工业方块
chisel:technical1:3, 工业方块
chisel:technical1:4, 工业方块
chisel:technicalnew:0, 工业方块
chisel:technicalnew:1, 工业方块
chisel:technicalnew:2, 工业方块
chisel:technicalnew:3, 工业方块
chisel:technicalnew:4, 工业方块
chisel:technicalnew:5, 工业方块
chisel:technicalnew:6, 工业方块
chisel:technicalnew:7, 工业方块
chisel:technicalnew:8, 工业方块
chisel:temple:0, 神庙石
chisel:temple:1, 神庙石
chisel:temple:2, 神庙石
chisel:temple:3, 神庙石
chisel:temple:4, 神庙石
chisel:temple:5, 神庙石
chisel:temple:6, 神庙石
chisel:temple:7, 神庙石
chisel:temple:8, 神庙石
chisel:temple:9, 神庙石
chisel:temple:10, 神庙石
chisel:temple:11, 神庙石
chisel:temple:12, 神庙石
chisel:temple:13, 神庙石
chisel:temple:14, 神庙石
chisel:temple:15, 神庙石
chisel:templemossy:0, 神庙苔石
chisel:templemossy:1, 神庙苔石
chisel:templemossy:2, 神庙苔石
chisel:templemossy:3, 神庙苔石
chisel:templemossy:4, 神庙苔石
chisel:templemossy:5, 神庙苔石
chisel:templemossy:6, 神庙苔石
chisel:templemossy:7, 神庙苔石
chisel:templemossy:8, 神庙苔石
chisel:templemossy:9, 神庙苔石
chisel:templemossy:10, 神庙苔石
chisel:templemossy:11, 神庙苔石
chisel:templemossy:12, 神庙苔石
chisel:templemossy:13, 神庙苔石
chisel:templemossy:14, 神庙苔石
chisel:templemossy:15, 神庙苔石
chisel:blocktin:0, 锡块
chisel:blocktin:1, 锡块
chisel:blocktin:2, 锡块
chisel:blocktin:3, 锡块
chisel:blocktin:4, 锡块
chisel:blocktin:5, 锡块
chisel:blocktin:6, 锡块
chisel:tyrian:0, 未来风格金属块
chisel:tyrian:1, 未来风格金属块
chisel:tyrian:2, 未来风格金属块
chisel:tyrian:3, 未来风格金属块
chisel:tyrian:4, 未来风格金属块
chisel:tyrian:5, 未来风格金属块
chisel:tyrian:6, 未来风格金属块
chisel:tyrian:7, 未来风格金属块
chisel:tyrian:8, 未来风格金属块
chisel:tyrian:9, 未来风格金属块
chisel:tyrian:10, 未来风格金属块
chisel:tyrian:11, 未来风格金属块
chisel:tyrian:12, 未来风格金属块
chisel:tyrian:13, 未来风格金属块
chisel:tyrian:14, 未来风格金属块
chisel:tyrian:15, 未来风格金属块
chisel:blockuranium:0, 铀块
chisel:blockuranium:1, 铀块
chisel:blockuranium:2, 铀块
chisel:blockuranium:3, 铀块
chisel:blockuranium:4, 铀块
chisel:blockuranium:5, 铀块
chisel:blockuranium:6, 铀块
chisel:valentines:0, 爱之方块
chisel:valentines:1, 爱之方块
chisel:valentines:2, 爱之方块
chisel:valentines:3, 爱之方块
chisel:valentines:4, 爱之方块
chisel:valentines:5, 爱之方块
chisel:valentines:6, 爱之方块
chisel:valentines:7, 爱之方块
chisel:valentines:8, 爱之方块
chisel:valentines:9, 爱之方块
chisel:voidstone:0, 虚空石
chisel:voidstone:1, 虚空石
chisel:voidstone:2, 虚空石
chisel:voidstone:3, 虚空石
chisel:voidstone:4, 虚空石
chisel:voidstone:5, 虚空石
chisel:voidstone:6, 虚空石
chisel:voidstone:7, 虚空石
chisel:energizedvoidstone:0, 元始虚空石
chisel:energizedvoidstone:1, 元始虚空石
chisel:energizedvoidstone:2, 元始虚空石
chisel:energizedvoidstone:3, 元始虚空石
chisel:energizedvoidstone:4, 元始虚空石
chisel:energizedvoidstone:5, 元始虚空石
chisel:energizedvoidstone:6, 元始虚空石
chisel:energizedvoidstone:7, 元始虚空石
chisel:voidstonerunic:0, 符文虚空石
chisel:voidstonerunic:1, 符文虚空石
chisel:voidstonerunic:2, 符文虚空石
chisel:voidstonerunic:3, 符文虚空石
chisel:voidstonerunic:4, 符文虚空石
chisel:voidstonerunic:5, 符文虚空石
chisel:voidstonerunic:6, 符文虚空石
chisel:voidstonerunic:7, 符文虚空石
chisel:voidstonerunic:8, 符文虚空石
chisel:voidstonerunic:9, 符文虚空石
chisel:voidstonerunic:10, 符文虚空石
chisel:voidstonerunic:11, 符文虚空石
chisel:voidstonerunic:12, 符文虚空石
chisel:voidstonerunic:13, 符文虚空石
chisel:voidstonerunic:14, 符文虚空石
chisel:waterstone:0, 水磨石
chisel:waterstone:1, 水磨石
chisel:waterstone:2, 水磨石
chisel:waterstone:3, 水磨石
chisel:waterstone:4, 水磨石
chisel:waterstone:5, 水磨石
chisel:waterstone:6, 水磨石
chisel:waterstone:7, 水磨石
chisel:waterstone:8, 水磨石
chisel:waterstone:9, 水磨石
